code,銘柄名称,市場区分,業種,売買単位,東証上場日
9446,サカイホールディングス,スタンダード,情報・通信業,100,2013-07-16
9449,ＧＭＯインターネットグループ,プライム,情報・通信業,100,2004-02-27
9450,ファイバーゲート,スタンダード,情報・通信業,100,2018-03-23
9466,アイドママーケティングコミュニケーション,スタンダード,情報・通信業,100,2016-03-18
9467,アルファポリス,グロース,情報・通信業,100,2014-10-30
9468,ＫＡＤＯＫＡＷＡ,プライム,情報・通信業,100,2014-10-01
9470,学研ホールディングス,プライム,情報・通信業,100,1982-08-16
9474,ゼンリン,プライム,情報・通信業,100,1996-09-13
9475,昭文社ホールディングス,スタンダード,情報・通信業,100,1999-03-05
9476,中央経済社ホールディングス,スタンダード,情報・通信業,100,2013-07-16
9478,ＳＥホールディングス・アンド・インキュベーションズ,スタンダード,情報・通信業,100,2013-07-16
9501,東京電力ホールディングス,プライム,電気・ガス業,100,1951-08-24
9502,中部電力,プライム,電気・ガス業,100,1951-08-24
9503,関西電力,プライム,電気・ガス業,100,1951-08-24
9504,中国電力,プライム,電気・ガス業,100,1952-11-01
9505,北陸電力,プライム,電気・ガス業,100,1952-12-20
9506,東北電力,プライム,電気・ガス業,100,1951-10-01
9507,四国電力,プライム,電気・ガス業,100,1954-05-20
9508,九州電力,プライム,電気・ガス業,100,1953-02-02
9509,北海道電力,プライム,電気・ガス業,100,1953-02-02
9511,沖縄電力,プライム,電気・ガス業,100,1992-02-10
9513,電源開発,プライム,電気・ガス業,100,2004-10-06
9514,エフオン,スタンダード,電気・ガス業,100,2005-03-04
9517,イーレックス,プライム,電気・ガス業,100,2014-12-22
9519,レノバ,プライム,電気・ガス業,100,2017-02-23
9531,東京瓦斯,プライム,電気・ガス業,100,1949-05-16
9532,大阪瓦斯,プライム,電気・ガス業,100,1949-05-16
9533,東邦瓦斯,プライム,電気・ガス業,100,1949-05-16
9534,北海道瓦斯,プライム,電気・ガス業,100,1949-05-16
9535,広島ガス,プライム,電気・ガス業,100,2000-03-01
9536,西部ガスホールディングス,プライム,電気・ガス業,100,1974-01-11
9537,北陸瓦斯,スタンダード,電気・ガス業,100,2000-03-01
9539,京葉瓦斯,スタンダード,電気・ガス業,100,1962-08-08
9543,静岡ガス,プライム,電気・ガス業,100,2001-12-07
9551,メタウォーター,プライム,電気・ガス業,100,2014-12-19
9552,クオンツ総研ホールディングス,プライム,サービス業,100,2022-06-28
9553,マイクロアド,グロース,サービス業,100,2022-06-29
9554,ＡＶｉＣ,グロース,サービス業,100,2022-06-30
9556,ＩＮＴＬＯＯＰ,グロース,サービス業,100,2022-07-08
9557,エアークローゼット,グロース,サービス業,100,2022-07-29
9558,ジャパニアス,グロース,サービス業,100,2022-09-13
9560,プログリット,グロース,サービス業,100,2022-09-29
9561,グラッドキューブ,グロース,サービス業,100,2022-09-28
9562,ビジネスコーチ,グロース,サービス業,100,2022-10-20
9563,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース,サービス業,100,2022-10-26
9564,ＦＣＥ,スタンダード,サービス業,100,2022-10-27
9565,ＧＬＯＥ,グロース,サービス業,100,2022-11-30
9601,松竹,プライム,情報・通信業,100,1949-05-16
9602,東宝,プライム,情報・通信業,100,1949-05-16
9603,エイチ・アイ・エス,プライム,サービス業,100,2002-12-11
9605,東映,プライム,情報・通信業,100,1952-11-28
9610,ウィルソン・ラーニング　ワールドワイド,スタンダード,サービス業,100,2013-07-16
9612,ラックランド,プライム,サービス業,100,2005-03-08
9616,共立メンテナンス,プライム,サービス業,100,1999-03-24
9619,イチネンホールディングス,プライム,サービス業,100,2003-04-25
9621,建設技術研究所,プライム,サービス業,100,1996-10-22
9622,スペース,プライム,サービス業,100,1999-09-02
9625,セレスポ,スタンダード,サービス業,100,2013-07-16
9627,アインホールディングス,プライム,小売業,100,2009-04-02
9628,燦ホールディングス,プライム,サービス業,100,2000-12-07
9629,ピー・シー・エー,プライム,情報・通信業,100,2000-02-21
9632,スバル興業,スタンダード,サービス業,100,1949-05-16
9633,東京テアトル,スタンダード,不動産業,100,1949-05-16
9635,武蔵野興業,スタンダード,サービス業,100,1949-08-22
9636,きんえい,スタンダード,サービス業,100,2013-07-16
9639,三協フロンテア,スタンダード,サービス業,100,2013-07-16
9640,セゾンテクノロジー,スタンダード,情報・通信業,100,2013-07-16
9644,タナベコンサルティンググループ,プライム,サービス業,100,2013-07-16
9647,協和コンサルタンツ,スタンダード,サービス業,100,2013-07-16
9651,日本プロセス,スタンダード,情報・通信業,100,2013-07-16
9656,グリーンランドリゾート,スタンダード,サービス業,100,2013-07-16
9658,ビジネスブレイン太田昭和,プライム,情報・通信業,100,2013-07-16
9661,歌舞伎座,スタンダード,サービス業,100,1952-07-01
9663,ナガワ,プライム,サービス業,100,2013-07-16
9672,東京都競馬,プライム,サービス業,100,1955-09-10
9678,カナモト,プライム,サービス業,100,1996-03-28
9679,ホウライ,スタンダード,サービス業,100,2013-07-16
9682,ＤＴＳ,プライム,情報・通信業,100,1997-09-11
9684,スクウェア・エニックス・ホールディングス,プライム,情報・通信業,100,1999-08-18
9685,ＫＹＣＯＭホールディングス,スタンダード,情報・通信業,100,2013-07-16
9686,東洋テック,スタンダード,サービス業,100,2013-07-16
9687,ＫＳＫ,スタンダード,情報・通信業,100,2013-07-16
9691,両毛システムズ,スタンダード,情報・通信業,100,2013-07-16
9692,シーイーシー,プライム,情報・通信業,100,1990-11-02
9697,カプコン,プライム,情報・通信業,100,2000-10-18
9698,クレオ,スタンダード,情報・通信業,100,2013-07-16
9699,ニシオホールディングス,プライム,サービス業,100,2013-07-16
9701,東京會舘,スタンダード,サービス業,100,1949-05-16
9702,アイ・エス・ビー,プライム,情報・通信業,100,2008-01-16
9704,アゴーラ　ホスピタリティー　グループ,スタンダード,サービス業,100,1949-05-16
9706,日本空港ビルデング,プライム,不動産業,100,1990-02-08
9708,帝国ホテル,スタンダード,サービス業,100,1961-10-02
9709,ＮＣＳ＆Ａ,スタンダード,情報・通信業,100,2013-07-16
9713,ロイヤルホテル,スタンダード,サービス業,100,2013-07-16
9715,トランス・コスモス,プライム,サービス業,100,1992-10-16
9716,乃村工藝社,プライム,サービス業,100,1991-11-15
9720,ホテル、ニューグランド,スタンダード,サービス業,100,2013-07-16
9722,藤田観光,プライム,サービス業,100,1964-04-06
9723,京都ホテル,スタンダード,サービス業,100,2013-07-16
9726,ＫＮＴ－ＣＴホールディングス,スタンダード,サービス業,100,1975-07-07
9729,トーカイ,プライム,サービス業,100,2010-03-19
9731,白洋舎,スタンダード,サービス業,100,1949-05-16
9733,ナガセ,スタンダード,サービス業,100,2013-07-16
9735,セコム,プライム,サービス業,100,1974-06-24
9739,ＮＳＷ,プライム,情報・通信業,100,1999-04-27
9740,セントラル警備保障,プライム,サービス業,100,1988-12-16
9742,アイネス,プライム,情報・通信業,100,1987-02-25
9743,丹青社,プライム,サービス業,100,1987-03-18
9744,メイテックグループホールディングス,プライム,サービス業,100,1991-02-08
9746,ＴＫＣ,プライム,情報・通信業,100,1987-07-21
9753,アイエックス・ナレッジ,スタンダード,情報・通信業,100,2013-07-16
9755,応用地質,プライム,サービス業,100,1991-10-07
9757,船井総研ホールディングス,プライム,サービス業,100,2004-12-14
9759,ＮＳＤ,プライム,情報・通信業,100,1999-11-18
9760,進学会ホールディングス,スタンダード,サービス業,100,2004-02-03
9761,東海リース,スタンダード,サービス業,100,1990-02-20
9763,丸建リース,スタンダード,卸売業,100,1978-12-18
9765,オオバ,プライム,サービス業,100,1972-06-01
9766,コナミグループ,プライム,情報・通信業,100,1988-02-19
9767,日建工学,スタンダード,サービス業,100,1984-12-25
9768,いであ,スタンダード,サービス業,100,2013-07-16
9769,学究社,プライム,サービス業,100,2013-07-16
9778,昴,スタンダード,サービス業,100,2013-07-16
9780,ハリマビステム,スタンダード,サービス業,100,2013-07-16
9782,ディーエムエス,スタンダード,サービス業,100,2013-07-16
9788,ナック,プライム,サービス業,100,1997-01-28
9790,福井コンピュータホールディングス,プライム,情報・通信業,100,2006-02-10
9791,ビケンテクノ,スタンダード,サービス業,100,2002-05-22
9793,ダイセキ,プライム,サービス業,100,1999-08-05
9795,ステップ,プライム,サービス業,100,2011-09-27
9799,旭情報サービス,スタンダード,情報・通信業,100,2001-02-26
9812,テーオーホールディングス,スタンダード,小売業,100,2013-07-16
9816,ストライダーズ,スタンダード,不動産業,100,2013-07-16
9818,大丸エナウィン,スタンダード,卸売業,100,2000-10-12
9820,エムティジェネックス,スタンダード,不動産業,100,2013-07-16
9823,マミーマートホールディングス,スタンダード,小売業,100,2013-07-16
9824,泉州電業,プライム,卸売業,100,2002-11-08
9827,リリカラ,スタンダード,卸売業,100,2013-07-16
9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,スタンダード,小売業,100,1997-11-25
9830,トラスコ中山,プライム,卸売業,100,1995-05-23
9831,ヤマダホールディングス,プライム,小売業,100,2000-09-25
9832,オートバックスセブン,プライム,卸売業,100,1993-08-17
9835,ジュンテンドー,スタンダード,小売業,100,2000-03-01
9837,モリト,プライム,卸売業,100,2013-07-16
9842,アークランズ,プライム,小売業,100,2003-02-21
9843,ニトリホールディングス,プライム,小売業,100,2002-10-28
9845,パーカーコーポレーション,スタンダード,化学,100,2005-03-23
9846,天満屋ストア,スタンダード,小売業,100,2000-03-01
9849,共同紙販ホールディングス,スタンダード,卸売業,100,2013-07-16
9850,グルメ杵屋,プライム,小売業,100,1995-07-27
9853,銀座ルノアール,スタンダード,小売業,100,2013-07-16
9854,愛眼,スタンダード,小売業,100,2000-10-30
9856,ケーユーホールディングス,スタンダード,小売業,100,1996-12-24
9857,英和,スタンダード,卸売業,100,2013-07-16
9861,吉野家ホールディングス,プライム,小売業,100,2000-11-06
9867,ソレキア,スタンダード,卸売業,100,2013-07-16
9869,加藤産業,プライム,卸売業,100,1997-07-10
9872,北恵,スタンダード,卸売業,100,2013-07-16
9876,コックス,スタンダード,小売業,100,2013-07-16
9878,セキド,スタンダード,小売業,100,2000-12-13
9880,イノテック,プライム,電気機器,100,2008-03-25
9882,イエローハット,プライム,卸売業,100,1995-12-15
9885,シャルレ,スタンダード,卸売業,100,2013-07-16
9887,松屋フーズホールディングス,プライム,小売業,100,1999-12-14
9888,ＵＥＸ,スタンダード,卸売業,100,2013-07-16
9889,ＪＢＣＣホールディングス,プライム,情報・通信業,100,1999-10-01
9890,マキヤ,スタンダード,小売業,100,2013-07-16
9895,コンセック,スタンダード,卸売業,100,2013-07-16
9896,ＪＫホールディングス,スタンダード,卸売業,100,1996-11-05
9900,サガミホールディングス,プライム,小売業,100,1996-07-01
9902,日伝,プライム,卸売業,100,2006-02-20
9903,カンセキ,スタンダード,小売業,100,2013-07-16
9904,ベリテ,スタンダード,小売業,100,1991-09-26
9906,藤井産業,スタンダード,卸売業,100,2013-07-16
9908,日本電計,スタンダード,卸売業,100,2013-07-16
9913,日邦産業,スタンダード,卸売業,100,2013-07-16
9914,植松商会,スタンダード,卸売業,100,2013-07-16
9927,ワットマン,スタンダード,小売業,100,2013-07-16
9928,ミロク情報サービス,プライム,情報・通信業,100,1997-08-28
9929,平和紙業,スタンダード,卸売業,100,2013-07-16
9930,北沢産業,スタンダード,卸売業,100,1992-09-03
9932,杉本商事,プライム,卸売業,100,2003-04-10
